text,term_true,cat_true,pol_true,analysis,term,cat,pol,seg
they came in their own nifty take out box and with some homemade frosting ; very light and not - too - sweet .,"['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'came in their own nifty take out box', 'sentiment': 'positive', 'review_id': 540}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'with some homemade frosting', 'sentiment': 'positive', 'review_id': 540}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'very light and not - too - sweet', 'sentiment': 'positive', 'review_id': 540}]","['Food', 'Food', 'Food']","['Quality', 'Quality', 'Quality']","[2, 2, 2]","['came in their own nifty take out box', 'with some homemade frosting', 'very light and not - too - sweet']"
"the dinner only took us about an hour and the prices were alright for the strip , almost $ 50 / pp after tax and tip ( about average ) .","['RESTAURANT', 'SERVICE']","['PRICES', 'GENERAL']","['1', '2']","[{'category': 'Quality', 'aspect': 'Restaurant', 'segment': 'dinner only took us about an hour', 'sentiment': 'positive', 'review_id': 541}, {'category': 'Prices', 'aspect': 'Restaurant', 'segment': 'prices were alright for the strip , almost $ 50 / pp after tax and tip ( about average )', 'sentiment': 'positive', 'review_id': 541}]","['Restaurant', 'Restaurant']","['Quality', 'Prices']","[2, 2]","['dinner only took us about an hour', 'prices were alright for the strip , almost $ 50 / pp after tax and tip ( about average )']"
just remember to dress a little urban - chic so you don ? t look too far out of place .,['RESTAURANT'],['MISCELLANEOUS'],['1'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'just remember to dress a little urban - chic so you don ? t look too far out of place', 'sentiment': 'neutral', 'review_id': 542}]",['Restaurant'],['General'],[1],['just remember to dress a little urban - chic so you don ? t look too far out of place']
very good !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'very good', 'sentiment': 'positive', 'review_id': 543}]",['Restaurant'],['General'],[2],['very good']
overpriced,['RESTAURANT'],['PRICES'],['0'],"[{'category': 'Prices', 'aspect': 'Restaurant', 'segment': 'overpriced', 'sentiment': 'negative', 'review_id': 544}, {'category': 'General', 'aspect': 'Restaurant', 'segment': 'not worth it', 'sentiment': 'negative', 'review_id': 544}]","['Restaurant', 'Restaurant']","['Prices', 'General']","[0, 0]","['overpriced', 'not worth it']"
waited 35 minutes for a table for 8 which was ok for such a big crowd .,['SERVICE'],['GENERAL'],['1'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'waited 35 minutes for a table for 8', 'sentiment': 'neutral', 'review_id': 545}]",['Restaurant'],['General'],[1],['waited 35 minutes for a table for 8']
not sure if i would go back .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'not sure if i would go back', 'sentiment': 'negative', 'review_id': 546}]",['Restaurant'],['General'],[0],['not sure if i would go back']
"in fact , many want to return a second time during their visit .",['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'many want to return a second time during their visit', 'sentiment': 'positive', 'review_id': 547}]",['Restaurant'],['General'],[2],['many want to return a second time during their visit']
"they are n ' t the most talkative , but everytime i ' ve been there they have been very busy , which probably accounts for the lack of conversation .",['SERVICE'],['GENERAL'],['1'],"[{'category': 'General', 'aspect': 'Service', 'segment': 'the most talkative', 'sentiment': 'negative', 'review_id': 548}, {'category': 'General', 'aspect': 'Service', 'segment': ""everytime i ' ve been there they have been very busy , which probably accounts for the lack of conversation"", 'sentiment': 'neutral', 'review_id': 548}]","['Service', 'Service']","['General', 'General']","[0, 1]","['the most talkative', ""everytime i ' ve been there they have been very busy , which probably accounts for the lack of conversation""]"
it ' s just the right size for the menu .,['RESTAURANT'],['MISCELLANEOUS'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""it ' s just the right size for the menu"", 'sentiment': 'positive', 'review_id': 549}]",['Restaurant'],['General'],[2],"[""it ' s just the right size for the menu""]"
excellent,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Service', 'segment': 'excellent service', 'sentiment': 'positive', 'review_id': 550}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'the food was very good', 'sentiment': 'positive', 'review_id': 550}]","['Service', 'Food']","['General', 'Quality']","[2, 2]","['excellent service', 'the food was very good']"
you never feel icky and stuffed after you eat there .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'you never feel icky and stuffed after you eat there', 'sentiment': 'positive', 'review_id': 551}]",['Food'],['Quality'],[2],['you never feel icky and stuffed after you eat there']
the pizza ' s are light and scrumptious .,"['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': ""pizza ' s are light and scrumptious"", 'sentiment': 'positive', 'review_id': 552}]",['Food'],['Quality'],[2],"[""pizza ' s are light and scrumptious""]"
worth the wait,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'worth the wait and the price', 'sentiment': 'positive', 'review_id': 553}]",['Restaurant'],['General'],[2],['worth the wait and the price']
"– had to wait thirty minutes to get in the door on a tuesday morning , but it was so worth it .","['RESTAURANT', 'RESTAURANT']","['MISCELLANEOUS', 'GENERAL']","['0', '2']","[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'had to wait thirty minutes to get in the door on a tuesday morning', 'sentiment': 'negative', 'review_id': 554}, {'category': 'General', 'aspect': 'Restaurant', 'segment': 'but it was so worth it', 'sentiment': 'positive', 'review_id': 554}]","['Restaurant', 'Restaurant']","['General', 'General']","[0, 2]","['had to wait thirty minutes to get in the door on a tuesday morning', 'but it was so worth it']"
"go with some friends , wait the half hour or so with a cup of joe , and enjoy more than your average breakfast .","['RESTAURANT', 'FOOD']","['GENERAL', 'QUALITY']","['2', '2']","[{'category': 'Recommendation', 'aspect': 'Restaurant', 'segment': 'go with some friends', 'sentiment': 'positive', 'review_id': 555}, {'category': 'Wait_Time', 'aspect': 'Restaurant', 'segment': 'wait the half hour or so with a cup of joe', 'sentiment': 'neutral', 'review_id': 555}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'enjoy more than your average breakfast', 'sentiment': 'positive', 'review_id': 555}]","['Restaurant', 'Restaurant', 'Food']","['Recommendation', 'Wait_Time', 'Quality']","[2, 1, 2]","['go with some friends', 'wait the half hour or so with a cup of joe', 'enjoy more than your average breakfast']"
i do n ' t know why anyone would want to write a great review about this place .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""i do n ' t know why anyone would want to write a great review about this place"", 'sentiment': 'negative', 'review_id': 556}]",['Restaurant'],['General'],[0],"[""i do n ' t know why anyone would want to write a great review about this place""]"
donot go !,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'donot go', 'sentiment': 'negative', 'review_id': 557}]",['Restaurant'],['General'],[0],['donot go']
delicious,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'delicious food', 'sentiment': 'positive', 'review_id': 558}, {'category': 'General', 'aspect': 'Service', 'segment': 'good service', 'sentiment': 'positive', 'review_id': 558}, {'category': 'General', 'aspect': 'Ambience', 'segment': 'great atmosphere', 'sentiment': 'positive', 'review_id': 558}]","['Food', 'Service', 'Ambience']","['Quality', 'General', 'General']","[2, 2, 2]","['delicious food', 'good service', 'great atmosphere']"
we waited for an hour to be seated .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Service', 'segment': 'we waited for an hour to be seated', 'sentiment': 'negative', 'review_id': 559}]",['Service'],['General'],[0],['we waited for an hour to be seated']
it was worth the wait .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'it was worth the wait', 'sentiment': 'positive', 'review_id': 560}]",['Restaurant'],['General'],[2],['it was worth the wait']
plan on waiting 30 - 70 minutes .,['SERVICE'],['GENERAL'],['1'],"[{'category': 'General', 'aspect': 'Service', 'segment': 'plan on waiting 30 - 70 minutes', 'sentiment': 'negative', 'review_id': 561}]",['Service'],['General'],[0],['plan on waiting 30 - 70 minutes']
will definitely be back .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'will definitely be back', 'sentiment': 'positive', 'review_id': 562}]",['Restaurant'],['General'],[2],['will definitely be back']
delicious . . . !,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'delicious', 'sentiment': 'positive', 'review_id': 563}]",['Food'],['Quality'],[2],['delicious']
delectable,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'delectable', 'sentiment': 'positive', 'review_id': 564}]",['Food'],['Quality'],[2],['delectable']
"once you ' re inside , the real experience begins .",['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""once you ' re inside , the real experience begins"", 'sentiment': 'positive', 'review_id': 565}]",['Restaurant'],['General'],[2],"[""once you ' re inside , the real experience begins""]"
i probably would n ' t go back though ' cuz i do n ' t know if it ' s worth it .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""i probably would n't go back"", 'sentiment': 'negative', 'review_id': 566}, {'category': 'General', 'aspect': 'Restaurant', 'segment': ""i do n't know if it's worth it"", 'sentiment': 'negative', 'review_id': 566}]","['Restaurant', 'Restaurant']","['General', 'General']","[0, 0]","[""i probably would n't go back"", ""i do n't know if it's worth it""]"
maybe i ' ll go back once more many years from now when i ' ve forgotten i went there already .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""maybe i ' ll go back once more many years from now when i ' ve forgotten i went there already"", 'sentiment': 'neutral', 'review_id': 567}]",['Restaurant'],['General'],[1],"[""maybe i ' ll go back once more many years from now when i ' ve forgotten i went there already""]"
sit in the balcony,['AMBIENCE'],['GENERAL'],['1'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'sit in the balcony for a better view of the stage', 'sentiment': 'positive', 'review_id': 568}]",['Restaurant'],['General'],[2],['sit in the balcony for a better view of the stage']
– not bad .,['RESTAURANT'],['GENERAL'],['1'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'not bad', 'sentiment': 'positive', 'review_id': 569}]",['Restaurant'],['General'],[2],['not bad']
although the service could be improved considering the money you put in .,"['RESTAURANT', 'SERVICE']","['PRICES', 'GENERAL']","['0', '0']","[{'category': 'General', 'aspect': 'Service', 'segment': 'the service could be improved', 'sentiment': 'negative', 'review_id': 570}]",['Service'],['General'],[0],['the service could be improved']
our drinks kept coming but our server came by a couple times .,"['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['2', '0']","[{'category': 'General', 'aspect': 'Service', 'segment': 'our drinks kept coming', 'sentiment': 'positive', 'review_id': 571}, {'category': 'General', 'aspect': 'Service', 'segment': 'our server came by a couple times', 'sentiment': 'positive', 'review_id': 571}]","['Service', 'Service']","['General', 'General']","[2, 2]","['our drinks kept coming', 'our server came by a couple times']"
"should check - up on us more frequently , do n ' t you think ?",['SERVICE'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Service', 'segment': 'should check - up on us more frequently', 'sentiment': 'neutral', 'review_id': 572}]",['Service'],['General'],[1],['should check - up on us more frequently']
